"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Product Subtitle",,"Attribute 1 (Size)",,"Model Number",EAN,,"Pick Location",,"Parent Product Images",,"Meta Keywords",
2992,10488,,"00033281","0003328105",,Red,,16,,NANCY,,,Z-47,,"https://www.leathercompany.co.uk/images/products/1544122712-06290300.jpg
https://www.leathercompany.co.uk/images/products/1544122713-31648500.jpg
https://www.leathercompany.co.uk/images/products/1544122714-45082700.jpg
https://www.leathercompany.co.uk/images/products/1544122715-69795600.jpg",,"Leather Jacket Red, women's leather jacket, leather jacket for women",
2992,10540,,"00033281","0003328106",,Red,,18,,NANCY,,,Z-47,,"https://www.leathercompany.co.uk/images/products/1544122712-06290300.jpg
https://www.leathercompany.co.uk/images/products/1544122713-31648500.jpg
https://www.leathercompany.co.uk/images/products/1544122714-45082700.jpg
https://www.leathercompany.co.uk/images/products/1544122715-69795600.jpg",,"Leather Jacket Red, women's leather jacket, leather jacket for women",
2993,10754,,"00033266","0003326602",,"Brn/dk Ginger",,XS,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10489,,"00033266","0003326603",,"Brn/dk Ginger",,S,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10490,,"00033266","0003326604",,"Brn/dk Ginger",,M,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10491,,"00033266","0003326605",,"Brn/dk Ginger",,L,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10492,,"00033266","0003326606",,"Brn/dk Ginger",,XL,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10493,,"00033266","0003326607",,"Brn/dk Ginger",,2XL,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10494,,"00033266","0003326608",,"Brn/dk Ginger",,3XL,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2993,10755,,"00033266","0003326609",,"Brn/dk Ginger",,4XL,,"NV 47",,,Z-69,,"https://www.leathercompany.co.uk/images/products/1538757627-08717700.jpg
https://www.leathercompany.co.uk/images/products/1538757629-97122000.jpg
https://www.leathercompany.co.uk/images/products/1538757632-70077800.jpg
https://www.leathercompany.co.uk/images/products/1538757635-14282500.jpg",,"Sheepskin Flying Jacket Brn/dk Ginger, sheepskin flying jacket for men, men's sheepskin flying jacket",
2994,10495,,"00033365","0003336502",,Brown,,10,,KB-10275,,,Z-76/Z-78,,"https://www.leathercompany.co.uk/images/products/1539186815-15639100.jpg
https://www.leathercompany.co.uk/images/products/1539186817-44177100.jpg
https://www.leathercompany.co.uk/images/products/1539186820-16794300.jpg
https://www.leathercompany.co.uk/images/products/1539186822-98692800.jpg",,"Women's Shearling Sheepskin Jacket Brown, sheepskin jacket for women, women's sheepskin jacket",
2994,10496,,"00033365","0003336503",,Brown,,12,,KB-10275,,,Z-76/Z-78,,"https://www.leathercompany.co.uk/images/products/1539186815-15639100.jpg
https://www.leathercompany.co.uk/images/products/1539186817-44177100.jpg
https://www.leathercompany.co.uk/images/products/1539186820-16794300.jpg
https://www.leathercompany.co.uk/images/products/1539186822-98692800.jpg",,"Women's Shearling Sheepskin Jacket Brown, sheepskin jacket for women, women's sheepskin jacket",
2994,10497,,"00033365","0003336504",,Brown,,14,,KB-10275,,,Z-76/Z-78,,"https://www.leathercompany.co.uk/images/products/1539186815-15639100.jpg
https://www.leathercompany.co.uk/images/products/1539186817-44177100.jpg
https://www.leathercompany.co.uk/images/products/1539186820-16794300.jpg
https://www.leathercompany.co.uk/images/products/1539186822-98692800.jpg",,"Women's Shearling Sheepskin Jacket Brown, sheepskin jacket for women, women's sheepskin jacket",
2994,10498,,"00033365","0003336505",,Brown,,16,,KB-10275,,,Z-76/Z-78,,"https://www.leathercompany.co.uk/images/products/1539186815-15639100.jpg
https://www.leathercompany.co.uk/images/products/1539186817-44177100.jpg
https://www.leathercompany.co.uk/images/products/1539186820-16794300.jpg
https://www.leathercompany.co.uk/images/products/1539186822-98692800.jpg",,"Women's Shearling Sheepskin Jacket Brown, sheepskin jacket for women, women's sheepskin jacket",
2996,10502,,"00033389","0003338902",,Gray,,10,,KB-10285,,,Z-77,,"https://www.leathercompany.co.uk/images/products/1539187655-94051900.jpg
https://www.leathercompany.co.uk/images/products/1539187658-48858400.jpg
https://www.leathercompany.co.uk/images/products/1539187660-49650900.jpg
https://www.leathercompany.co.uk/images/products/1539187662-74294400.jpg",,"Womens Suede Sheepskin Hooded Coat Grey, sheepskin coat for women, women's sheepskin coat",
2996,10503,,"00033389","0003338903",,Gray,,12,,KB-10285,,,Z-77,,"https://www.leathercompany.co.uk/images/products/1539187655-94051900.jpg
https://www.leathercompany.co.uk/images/products/1539187658-48858400.jpg
https://www.leathercompany.co.uk/images/products/1539187660-49650900.jpg
https://www.leathercompany.co.uk/images/products/1539187662-74294400.jpg",,"Womens Suede Sheepskin Hooded Coat Grey, sheepskin coat for women, women's sheepskin coat",
2996,10504,,"00033389","0003338904",,Gray,,14,,KB-10285,,,Z-77,,"https://www.leathercompany.co.uk/images/products/1539187655-94051900.jpg
https://www.leathercompany.co.uk/images/products/1539187658-48858400.jpg
https://www.leathercompany.co.uk/images/products/1539187660-49650900.jpg
https://www.leathercompany.co.uk/images/products/1539187662-74294400.jpg",,"Womens Suede Sheepskin Hooded Coat Grey, sheepskin coat for women, women's sheepskin coat",
2998,23839,,"00033305","0003330500",,Black,,6,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187171-06222300.jpg
https://www.leathercompany.co.uk/images/products/1539187210-08354900.jpg
https://www.leathercompany.co.uk/images/products/1539187212-38968200.jpg
https://www.leathercompany.co.uk/images/products/1539187214-81820800.jpg",,"Womens Oversized Sheepskin Flying Jacket Black : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2998,10508,,"00033305","0003330501",,Black,,8,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187171-06222300.jpg
https://www.leathercompany.co.uk/images/products/1539187210-08354900.jpg
https://www.leathercompany.co.uk/images/products/1539187212-38968200.jpg
https://www.leathercompany.co.uk/images/products/1539187214-81820800.jpg",,"Womens Oversized Sheepskin Flying Jacket Black : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2998,10509,,"00033305","0003330502",,Black,,10,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187171-06222300.jpg
https://www.leathercompany.co.uk/images/products/1539187210-08354900.jpg
https://www.leathercompany.co.uk/images/products/1539187212-38968200.jpg
https://www.leathercompany.co.uk/images/products/1539187214-81820800.jpg",,"Womens Oversized Sheepskin Flying Jacket Black : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2998,10510,,"00033305","0003330503",,Black,,12,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187171-06222300.jpg
https://www.leathercompany.co.uk/images/products/1539187210-08354900.jpg
https://www.leathercompany.co.uk/images/products/1539187212-38968200.jpg
https://www.leathercompany.co.uk/images/products/1539187214-81820800.jpg",,"Womens Oversized Sheepskin Flying Jacket Black : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2998,10511,,"00033305","0003330504",,Black,,14,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187171-06222300.jpg
https://www.leathercompany.co.uk/images/products/1539187210-08354900.jpg
https://www.leathercompany.co.uk/images/products/1539187212-38968200.jpg
https://www.leathercompany.co.uk/images/products/1539187214-81820800.jpg",,"Womens Oversized Sheepskin Flying Jacket Black : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2999,10512,,"00033317","0003331701",,Black/snu,,8,,KB-20091,5056798413220,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187275-89474600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1726662549-83208200.jpg
https://www.leathercompany.co.uk/images/products/1539187278-81420900.jpg
https://www.leathercompany.co.uk/images/products/1539187281-34767000.jpg
https://www.leathercompany.co.uk/images/products/1539187283-84078900.jpg",,"Womens Oversized Sheepskin Flying Jacket Black/Snuff : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2999,10513,,"00033317","0003331702",,Black/snu,,10,,KB-20091,5056798413237,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187275-89474600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1726662549-83208200.jpg
https://www.leathercompany.co.uk/images/products/1539187278-81420900.jpg
https://www.leathercompany.co.uk/images/products/1539187281-34767000.jpg
https://www.leathercompany.co.uk/images/products/1539187283-84078900.jpg",,"Womens Oversized Sheepskin Flying Jacket Black/Snuff : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2999,10514,,"00033317","0003331703",,Black/snu,,12,,KB-20091,5056798413244,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187275-89474600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1726662549-83208200.jpg
https://www.leathercompany.co.uk/images/products/1539187278-81420900.jpg
https://www.leathercompany.co.uk/images/products/1539187281-34767000.jpg
https://www.leathercompany.co.uk/images/products/1539187283-84078900.jpg",,"Womens Oversized Sheepskin Flying Jacket Black/Snuff : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
2999,10515,,"00033317","0003331704",,Black/snu,,14,,KB-20091,5056798413251,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187275-89474600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1726662549-83208200.jpg
https://www.leathercompany.co.uk/images/products/1539187278-81420900.jpg
https://www.leathercompany.co.uk/images/products/1539187281-34767000.jpg
https://www.leathercompany.co.uk/images/products/1539187283-84078900.jpg",,"Womens Oversized Sheepskin Flying Jacket Black/Snuff : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
3000,10516,,"00033341","0003334101",,Borduex,,8,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187341-51681300.jpg
https://www.leathercompany.co.uk/images/products/1539187344-05549300.jpg
https://www.leathercompany.co.uk/images/products/1539187346-43586300.jpg
https://www.leathercompany.co.uk/images/products/1539187349-08245600.jpg",,"Womens Oversized Sheepskin Flying Biker Jacket Bordeaux : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
3000,10517,,"00033341","0003334102",,Borduex,,10,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187341-51681300.jpg
https://www.leathercompany.co.uk/images/products/1539187344-05549300.jpg
https://www.leathercompany.co.uk/images/products/1539187346-43586300.jpg
https://www.leathercompany.co.uk/images/products/1539187349-08245600.jpg",,"Womens Oversized Sheepskin Flying Biker Jacket Bordeaux : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
3000,10518,,"00033341","0003334103",,Borduex,,12,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187341-51681300.jpg
https://www.leathercompany.co.uk/images/products/1539187344-05549300.jpg
https://www.leathercompany.co.uk/images/products/1539187346-43586300.jpg
https://www.leathercompany.co.uk/images/products/1539187349-08245600.jpg",,"Womens Oversized Sheepskin Flying Biker Jacket Bordeaux : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
3000,10519,,"00033341","0003334104",,Borduex,,14,,KB-20091,,,Z-78,,"https://www.leathercompany.co.uk/images/products/1539187341-51681300.jpg
https://www.leathercompany.co.uk/images/products/1539187344-05549300.jpg
https://www.leathercompany.co.uk/images/products/1539187346-43586300.jpg
https://www.leathercompany.co.uk/images/products/1539187349-08245600.jpg",,"Womens Oversized Sheepskin Flying Biker Jacket Bordeaux : Khloe, sheepskin flying jacket for women, women's sheepskin flying jacket",
3003,10527,,"00033353","0003335301",,Biscuit,,8,,KB-714,,,N,,"https://www.leathercompany.co.uk/images/products/1539602385-78634200.jpg
https://www.leathercompany.co.uk/images/products/1539602388-14349700.jpg
https://www.leathercompany.co.uk/images/products/1539602390-58030700.jpg
https://www.leathercompany.co.uk/images/products/1539602393-14137700.jpg
https://www.leathercompany.co.uk/images/products/1539602395-04027800.jpg
https://www.leathercompany.co.uk/images/products/1539602397-38571300.jpg",,"Slimline Reversible Suede Sheepskin Body Warmer Biscuit Tan, sheepskin body warmer for women",
3003,10528,,"00033353","0003335302",,Biscuit,,10,,KB-714,,,N,,"https://www.leathercompany.co.uk/images/products/1539602385-78634200.jpg
https://www.leathercompany.co.uk/images/products/1539602388-14349700.jpg
https://www.leathercompany.co.uk/images/products/1539602390-58030700.jpg
https://www.leathercompany.co.uk/images/products/1539602393-14137700.jpg
https://www.leathercompany.co.uk/images/products/1539602395-04027800.jpg
https://www.leathercompany.co.uk/images/products/1539602397-38571300.jpg",,"Slimline Reversible Suede Sheepskin Body Warmer Biscuit Tan, sheepskin body warmer for women",
